Date,Emergence_Date,col,row,x_m,y_m,DAE,Pot_ID,Variety,N_kgha,Leaf_position,Height_cms,Canopy_cover,Leaf_thickness,PAR,NPQt,Phi2,PhiNPQ,PhiNO,LEF,SPAD,FvP_over_FmP,qL,A_Humidity,A_Temp,Leaf_Temperature_C,Leaf_Temp_Diff,LAI,Stem Count
1/21/2026,01/03/2026,5,5,1.6,2.25,18,18,Jelly,75,Middle,NA,NA,0.68,85.424,0.916,0.618,0.183,0.199,23.76,46.162,0.718,0.635,44.46,26.35,24.81,-1.54,NA,NA
1/21/2026,01/03/2026,5,5,1.6,2.25,18,18,Jelly,75,Upper,NA,NA,1.15,122.143,0.903,0.617,0.182,0.201,33.91,60.31,0.719,0.629,42.7,26.74,24.57,-2.17,NA,NA
1/21/2026,01/01/2026,1,1,2.2,0.45,20,19,Accord,75,Lower,NA,NA,0.95,99.055,0.817,0.606,0.177,0.217,27.01,47.249,0.729,0.573,40.88,27.1,24.85,-2.25,NA,NA
1/21/2026,01/01/2026,1,1,2.2,0.45,20,19,Accord,75,Middle,NA,NA,0.77,124.967,0.818,0.61,0.176,0.215,34.3,44.231,0.729,0.582,40.79,27.28,25.05,-2.23,NA,NA
1/21/2026,01/01/2026,1,1,2.2,0.45,20,19,Accord,75,Upper,NA,NA,1.08,143.363,0.791,0.617,0.169,0.214,39.8,42.39,0.732,0.59,41,27.45,24.99,-2.46,NA,NA
1/21/2026,01/01/2026,2,2,2.2,0.9,20,20,Accord,75,Lower,NA,NA,0.61,94.267,0.776,0.616,0.168,0.216,26.13,42.24,0.733,0.584,42.37,27.6,26.11,-1.49,NA,NA
1/21/2026,01/01/2026,2,2,2.2,0.9,20,20,Accord,75,Middle,NA,NA,0.6,120.95,0.77,0.597,0.175,0.228,32.49,39.702,0.734,0.537,41.3,27.74,25.95,-1.79,NA,NA
1/21/2026,01/01/2026,2,2,2.2,0.9,20,20,Accord,75,Upper,NA,NA,0.8,154.032,0.86,0.625,0.173,0.202,43.32,43.061,0.724,0.635,39.86,27.83,25.81,-2.02,NA,NA
1/21/2026,01/04/2026,3,3,2.2,1.35,17,21,Jelly,75,Lower,NA,NA,0.81,127.57,0.926,0.568,0.208,0.224,32.61,46.818,0.717,0.518,42.22,27.98,25.63,-2.35,NA,NA
1/21/2026,01/04/2026,3,3,2.2,1.35,17,21,Jelly,75,Middle,NA,NA,0.77,169.341,0.855,0.571,0.198,0.231,43.51,45.447,0.725,0.506,40.82,28.12,25.81,-2.31,NA,NA
1/21/2026,01/04/2026,3,3,2.2,1.35,17,21,Jelly,75,Upper,NA,NA,0.59,201.585,0.928,0.592,0.196,0.212,53.7,55.751,0.717,0.574,40.6,28.23,25.81,-2.42,NA,NA
1/21/2026,12/31/2025,4,4,2.2,1.8,21,22,Maris_Peer,150,Lower,NA,NA,1.17,114.457,0.803,0.603,0.177,0.22,31.06,47.003,0.73,0.562,39.75,28.29,25.91,-2.38,NA,NA
1/21/2026,12/31/2025,4,4,2.2,1.8,21,22,Maris_Peer,150,Middle,NA,NA,1.23,145.783,0.809,0.611,0.174,0.215,40.08,49.896,0.73,0.583,39.09,28.41,25.81,-2.6,NA,NA
1/21/2026,12/31/2025,4,4,2.2,1.8,21,22,Maris_Peer,150,Upper,NA,NA,0.74,146.743,0.817,0.618,0.172,0.21,40.81,54.564,0.729,0.603,39.32,28.44,25.95,-2.49,NA,NA
1/21/2026,01/02/2026,5,5,2.2,2.25,19,23,Maris_Peer,75,Lower,NA,NA,0.31,76.963,0.854,0.629,0.171,0.2,21.78,47.771,0.725,0.644,41.21,28.44,26.71,-1.73,NA,NA
1/21/2026,01/02/2026,5,5,2.2,2.25,19,23,Maris_Peer,75,Middle,NA,NA,0.39,114.981,0.83,0.62,0.173,0.208,32.08,48.907,0.727,0.611,40.09,28.52,26.43,-2.09,NA,NA
1/21/2026,01/02/2026,5,5,2.2,2.25,19,23,Maris_Peer,75,Upper,NA,NA,0.59,167.193,0.912,0.61,0.186,0.204,45.89,52.002,0.718,0.613,39,28.58,26.93,-1.65,NA,NA
1/21/2026,01/04/2026,1,1,2.8,0.45,17,24,Maris_Peer,75,Lower,NA,NA,0.65,102.149,0.761,0.618,0.165,0.217,28.41,40.989,0.735,0.585,40.57,28.63,26.79,-1.84,NA,NA
1/21/2026,01/04/2026,1,1,2.8,0.45,17,24,Maris_Peer,75,Middle,NA,NA,0.92,146.945,1.013,0.578,0.212,0.21,38.22,40.251,0.708,0.565,41.56,28.66,26.79,-1.87,NA,NA
1/21/2026,01/04/2026,1,1,2.8,0.45,17,24,Maris_Peer,75,Upper,NA,NA,0.53,131.871,0.851,0.628,0.171,0.201,37.27,42.745,0.725,0.641,39.39,28.86,27.21,-1.65,NA,NA
1/21/2026,01/01/2026,2,2,2.8,0.9,20,25,Jelly,75,Lower,NA,NA,0.91,90.769,0.857,0.605,0.182,0.212,24.71,47.408,0.724,0.584,38.87,28.99,26.19,-2.8,NA,NA
1/21/2026,01/01/2026,2,2,2.8,0.9,20,25,Jelly,75,Middle,NA,NA,0.68,135.128,0.941,0.599,0.194,0.206,36.42,48.067,0.715,0.595,38.34,29.07,26.43,-2.64,NA,NA
1/21/2026,01/01/2026,2,2,2.8,0.9,20,25,Jelly,75,Upper,NA,NA,0.8,136.904,0.959,0.594,0.199,0.207,36.59,48.336,0.714,0.587,38.37,28.97,26.39,-2.58,NA,NA
1/21/2026,01/01/2026,3,3,2.8,1.35,20,26,Jelly,0,Lower,NA,NA,0.97,81.124,0.93,0.609,0.189,0.203,22.23,49.661,0.717,0.615,40.13,29.05,26.01,-3.04,NA,NA
1/21/2026,01/01/2026,3,3,2.8,1.35,20,26,Jelly,0,Middle,NA,NA,0.56,118.288,0.847,0.614,0.177,0.209,32.68,48.906,0.725,0.601,39.41,29.25,26.05,-3.2,NA,NA
1/21/2026,01/01/2026,3,3,2.8,1.35,20,26,Jelly,0,Upper,NA,NA,0.75,158.497,1.337,0.569,0.247,0.185,40.58,60.104,0.676,0.631,39.27,29.35,26.05,-3.3,NA,NA
1/21/2026,01/01/2026,4,4,2.8,1.8,20,27,Jelly,75,Lower,NA,NA,0.38,134.414,0.973,0.602,0.196,0.202,36.41,45.894,0.712,0.611,37.61,29.36,26.89,-2.47,NA,NA
1/21/2026,01/01/2026,4,4,2.8,1.8,20,27,Jelly,75,Middle,NA,NA,0.56,129.342,0.877,0.617,0.179,0.204,35.91,45.51,0.722,0.619,38.52,29.38,26.71,-2.67,NA,NA
1/21/2026,01/01/2026,4,4,2.8,1.8,20,27,Jelly,75,Upper,NA,NA,1.13,151.423,1.038,0.577,0.215,0.207,39.32,43.933,0.705,0.57,38.13,29.34,26.35,-2.99,NA,NA
1/21/2026,01/02/2026,5,5,2.8,2.25,19,28,Jelly,150,Lower,NA,NA,0.48,104.486,0.961,0.602,0.195,0.203,28.31,42.415,0.713,0.607,37.95,29.27,26.61,-2.66,NA,NA
1/21/2026,01/02/2026,5,5,2.8,2.25,19,28,Jelly,150,Middle,NA,NA,0.67,114.175,0.891,0.617,0.181,0.203,31.7,55.965,0.721,0.624,37.41,29.26,26.35,-2.91,NA,NA
1/21/2026,01/02/2026,5,5,2.8,2.25,19,28,Jelly,150,Upper,NA,NA,0.46,130.026,0.969,0.615,0.19,0.196,35.98,54.137,0.713,0.644,37.8,29.08,26.39,-2.69,NA,NA
1/21/2026,12/31/2025,1,1,3.5,0.45,21,29,Accord,0,Lower,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/21/2026,12/31/2025,1,1,3.5,0.45,21,29,Accord,0,Middle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/21/2026,12/31/2025,1,1,3.5,0.45,21,29,Accord,0,Upper,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/21/2026,12/31/2025,2,2,3.7,0.9,21,30,Accord,150,Lower,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/21/2026,12/31/2025,2,2,3.7,0.9,21,30,Accord,150,Middle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/21/2026,12/31/2025,2,2,3.7,0.9,21,30,Accord,150,Upper,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/21/2026,12/31/2025,3,3,3.5,1.35,21,31,Accord,0,Lower,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/21/2026,12/31/2025,3,3,3.5,1.35,21,31,Accord,0,Middle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/21/2026,12/31/2025,3,3,3.5,1.35,21,31,Accord,0,Upper,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/21/2026,12/30/2025,4,4,3.7,1.8,22,32,Accord,75,Lower,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/21/2026,12/30/2025,4,4,3.7,1.8,22,32,Accord,75,Middle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/21/2026,12/30/2025,4,4,3.7,1.8,22,32,Accord,75,Upper,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/21/2026,01/01/2026,5,5,3.5,2.25,20,33,Maris_Peer,75,Lower,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/21/2026,01/01/2026,5,5,3.5,2.25,20,33,Maris_Peer,75,Middle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/21/2026,01/01/2026,5,5,3.5,2.25,20,33,Maris_Peer,75,Upper,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/21/2026,01/05/2026,6,6,3.7,2.7,16,34,Maris_Peer,75,Lower,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/21/2026,01/05/2026,6,6,3.7,2.7,16,34,Maris_Peer,75,Middle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/21/2026,01/05/2026,6,6,3.7,2.7,16,34,Maris_Peer,75,Upper,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/21/2026,01/01/2026,7,7,3.5,3.15,20,35,Jelly,0,Lower,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/21/2026,01/01/2026,7,7,3.5,3.15,20,35,Jelly,0,Middle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/21/2026,01/01/2026,7,7,3.5,3.15,20,35,Jelly,0,Upper,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/21/2026,12/31/2025,8,8,3.7,3.6,21,36,Accord,75,Lower,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/21/2026,12/31/2025,8,8,3.7,3.6,21,36,Accord,75,Middle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/21/2026,12/31/2025,8,8,3.7,3.6,21,36,Accord,75,Upper,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2026,12/31/2025,1,1,0.35,0.45,23,1,Jelly,150,Lower,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2026,12/31/2025,1,1,0.35,0.45,23,1,Jelly,150,Middle,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2026,12/31/2025,1,1,0.35,0.45,23,1,Jelly,150,Upper,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2026,12/31/2025,2,2,0.5,0.9,23,2,Maris_Peer,0,Lower,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2026,12/31/2025,2,2,0.5,0.9,23,2,Maris_Peer,0,Middle,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2026,12/31/2025,2,2,0.5,0.9,23,2,Maris_Peer,0,Upper,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2026,12/31/2025,3,3,0.35,1.35,23,3,Maris_Peer,150,Lower,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2026,12/31/2025,3,3,0.35,1.35,23,3,Maris_Peer,150,Middle,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2026,12/31/2025,3,3,0.35,1.35,23,3,Maris_Peer,150,Upper,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2026,12/31/2025,4,4,0.5,1.8,23,4,Jelly,150,Lower,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2026,12/31/2025,4,4,0.5,1.8,23,4,Jelly,150,Middle,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2026,12/31/2025,4,4,0.5,1.8,23,4,Jelly,150,Upper,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2026,01/03/2026,5,5,0.35,2.25,20,5,Accord,0,Lower,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2026,01/03/2026,5,5,0.35,2.25,20,5,Accord,0,Middle,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2026,01/03/2026,5,5,0.35,2.25,20,5,Accord,0,Upper,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2026,01/02/2026,6,6,0.5,2.7,21,6,Jelly,150,Lower,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2026,01/02/2026,6,6,0.5,2.7,21,6,Jelly,150,Middle,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2026,01/02/2026,6,6,0.5,2.7,21,6,Jelly,150,Upper,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2026,01/01/2026,7,7,0.35,3.15,22,7,Accord,150,Lower,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2026,01/01/2026,7,7,0.35,3.15,22,7,Accord,150,Middle,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2026,01/01/2026,7,7,0.35,3.15,22,7,Accord,150,Upper,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2026,01/03/2026,8,8,0.5,3.6,20,8,Jelly,0,Lower,60.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2026,01/03/2026,8,8,0.5,3.6,20,8,Jelly,0,Middle,60.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2026,01/03/2026,8,8,0.5,3.6,20,8,Jelly,0,Upper,60.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2026,01/02/2026,1,1,1,0.45,21,9,Accord,150,Lower,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2026,01/02/2026,1,1,1,0.45,21,9,Accord,150,Middle,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2026,01/02/2026,1,1,1,0.45,21,9,Accord,150,Upper,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2026,01/02/2026,2,2,1,0.9,21,10,Maris_Peer,0,Lower,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2026,01/02/2026,2,2,1,0.9,21,10,Maris_Peer,0,Middle,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2026,01/02/2026,2,2,1,0.9,21,10,Maris_Peer,0,Upper,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2026,01/01/2026,3,3,1,1.35,22,11,Accord,0,Lower,56.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2026,01/01/2026,3,3,1,1.35,22,11,Accord,0,Middle,56.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2026,01/01/2026,3,3,1,1.35,22,11,Accord,0,Upper,56.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2026,01/01/2026,4,4,1,1.8,22,12,Maris_Peer,0,Lower,36.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2026,01/01/2026,4,4,1,1.8,22,12,Maris_Peer,0,Middle,36.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2026,01/01/2026,4,4,1,1.8,22,12,Maris_Peer,0,Upper,36.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2026,01/04/2026,5,5,1,2.25,19,13,Maris_Peer,150,Lower,26.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2026,01/04/2026,5,5,1,2.25,19,13,Maris_Peer,150,Middle,26.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2026,01/04/2026,5,5,1,2.25,19,13,Maris_Peer,150,Upper,26.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2026,01/02/2026,1,1,1.6,0.45,21,14,Maris_Peer,150,Lower,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2026,01/02/2026,1,1,1.6,0.45,21,14,Maris_Peer,150,Middle,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2026,01/02/2026,1,1,1.6,0.45,21,14,Maris_Peer,150,Upper,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2026,12/31/2025,2,2,1.6,0.9,23,15,Accord,150,Lower,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2026,12/31/2025,2,2,1.6,0.9,23,15,Accord,150,Middle,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2026,12/31/2025,2,2,1.6,0.9,23,15,Accord,150,Upper,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2026,12/31/2025,3,3,1.6,1.35,23,16,Jelly,0,Lower,52.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2026,12/31/2025,3,3,1.6,1.35,23,16,Jelly,0,Middle,52.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2026,12/31/2025,3,3,1.6,1.35,23,16,Jelly,0,Upper,52.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2026,01/02/2026,4,4,1.6,1.8,21,17,Maris_Peer,0,Lower,36.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2026,01/02/2026,4,4,1.6,1.8,21,17,Maris_Peer,0,Middle,36.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2026,01/02/2026,4,4,1.6,1.8,21,17,Maris_Peer,0,Upper,36.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2026,01/03/2026,5,5,1.6,2.25,20,18,Jelly,75,Lower,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2026,01/03/2026,5,5,1.6,2.25,20,18,Jelly,75,Middle,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2026,01/03/2026,5,5,1.6,2.25,20,18,Jelly,75,Upper,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2026,01/01/2026,1,1,2.2,0.45,22,19,Accord,75,Lower,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2026,01/01/2026,1,1,2.2,0.45,22,19,Accord,75,Middle,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2026,01/01/2026,1,1,2.2,0.45,22,19,Accord,75,Upper,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2026,01/01/2026,2,2,2.2,0.9,22,20,Accord,75,Lower,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2026,01/01/2026,2,2,2.2,0.9,22,20,Accord,75,Middle,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2026,01/01/2026,2,2,2.2,0.9,22,20,Accord,75,Upper,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2026,01/04/2026,3,3,2.2,1.35,19,21,Jelly,75,Lower,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2026,01/04/2026,3,3,2.2,1.35,19,21,Jelly,75,Middle,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2026,01/04/2026,3,3,2.2,1.35,19,21,Jelly,75,Upper,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2026,12/31/2025,4,4,2.2,1.8,23,22,Maris_Peer,150,Lower,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2026,12/31/2025,4,4,2.2,1.8,23,22,Maris_Peer,150,Middle,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2026,12/31/2025,4,4,2.2,1.8,23,22,Maris_Peer,150,Upper,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2026,01/02/2026,5,5,2.2,2.25,21,23,Maris_Peer,75,Lower,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2026,01/02/2026,5,5,2.2,2.25,21,23,Maris_Peer,75,Middle,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2026,01/02/2026,5,5,2.2,2.25,21,23,Maris_Peer,75,Upper,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2026,01/04/2026,1,1,2.8,0.45,19,24,Maris_Peer,75,Lower,29.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2026,01/04/2026,1,1,2.8,0.45,19,24,Maris_Peer,75,Middle,29.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2026,01/04/2026,1,1,2.8,0.45,19,24,Maris_Peer,75,Upper,29.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2026,01/01/2026,2,2,2.8,0.9,22,25,Jelly,75,Lower,42.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2026,01/01/2026,2,2,2.8,0.9,22,25,Jelly,75,Middle,42.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2026,01/01/2026,2,2,2.8,0.9,22,25,Jelly,75,Upper,42.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2026,01/01/2026,3,3,2.8,1.35,22,26,Jelly,0,Lower,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2026,01/01/2026,3,3,2.8,1.35,22,26,Jelly,0,Middle,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2026,01/01/2026,3,3,2.8,1.35,22,26,Jelly,0,Upper,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2026,01/01/2026,4,4,2.8,1.8,22,27,Jelly,75,Lower,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2026,01/01/2026,4,4,2.8,1.8,22,27,Jelly,75,Middle,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2026,01/01/2026,4,4,2.8,1.8,22,27,Jelly,75,Upper,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2026,01/02/2026,5,5,2.8,2.25,21,28,Jelly,150,Lower,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2026,01/02/2026,5,5,2.8,2.25,21,28,Jelly,150,Middle,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2026,01/02/2026,5,5,2.8,2.25,21,28,Jelly,150,Upper,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
